No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
33787,2017,1,6,18,181,196,6,98,3300,22,2.1,1016,-4.4,0,NNE,1,Changping
33788,2017,1,6,19,203,203,7,108,3900,4,1.2,1016.1,-4.1,0,NNE,0.8,Changping
33789,2017,1,6,20,195,195,7,97,3700,4,0.2,1016.1,-4.1,0,N,1.2,Changping
33790,2017,1,6,21,182,208,10,102,3900,3,-0.1,1016.2,-4.2,0,NNW,1.6,Changping
33791,2017,1,6,22,193,193,16,102,400,3,0.5,1016,-4,0,NNE,0.5,Changping
33792,2017,1,6,23,185,185,15,101,3700,2,1.3,1015.7,-3.8,0,N,1.1,Changping
33793,2017,1,7,0,174,174,13,90,3300,2,1.1,1015.4,-3.8,0,NNW,0.9,Changping
33794,2017,1,7,1,168,168,12,68,2600,3,1.2,1014.9,-3.5,0,NE,0.6,Changping
33795,2017,1,7,2,184,184,24,44,2700,3,0.9,1015.2,-3.6,0,,0.1,Changping
33796,2017,1,7,3,194,194,8,43,300,2,1,1015.1,-3.3,0,,0.1,Changping
33797,2017,1,7,4,209,209,5,35,1800,22,0.9,1014.9,-3.2,0,SSE,0.4,Changping
33798,2017,1,7,5,211,211,7,84,3500,3,0.6,1014.6,-3.5,0,NNW,0.8,Changping
33799,2017,1,7,6,196,196,13,86,4700,3,0.6,1014.5,-3.5,0,,0,Changping
33800,2017,1,7,7,197,216,14,92,5400,3,0.9,1014.9,-3.4,0,S,1.4,Changping
33801,2017,1,7,8,233,233,21,103,5800,3,1.1,1015.2,-3.8,0,W,0.6,Changping
33802,2017,1,7,9,228,228,21,90,6100,3,1.2,1015.7,-3.3,0,N,1.2,Changping
33803,2017,1,7,10,253,297,36,109,6700,4,1.8,1016,-3.3,0,NW,1,Changping
33804,2017,1,7,11,297,297,43,124,7500,4,2.6,1015.9,-2.7,0,SW,1,Changping
33805,2017,1,7,12,257,269,44,114,5900,3,3.4,1015,-3,0,E,1.2,Changping
33806,2017,1,7,13,244,244,40,105,4800,6,4.1,1014.1,-3.2,0,SE,1.2,Changping
33807,2017,1,7,14,189,189,26,73,3300,15,4.8,1013.7,-3.2,0,W,0.7,Changping
33808,2017,1,7,15,162,162,18,59,2700,15,4.4,1013.6,-2,0,ESE,1.6,Changping
33809,2017,1,7,16,158,158,14,61,2700,11,3.9,1014,-1.7,0,ESE,1,Changping
33810,2017,1,7,17,158,158,8,66,2800,6,3.3,1014.2,-1.3,0,S,1.1,Changping
33811,2017,1,7,18,104,104,10,52,1900,12,3.5,1014.6,-4.9,0,N,0.7,Changping
33812,2017,1,7,19,144,144,9,65,2700,4,3.3,1015.1,-2.9,0,ENE,0.9,Changping
33813,2017,1,7,20,168,168,5,66,3300,3,2.8,1015.1,-4.4,0,NNE,1.1,Changping
33814,2017,1,7,21,125,125,8,58,2500,5,3,1015.1,-7.8,0,NW,1.4,Changping
33815,2017,1,7,22,42,42,18,32,1100,22,2.4,1015.3,-7.5,0,NNW,1.2,Changping
33816,2017,1,7,23,42,42,14,26,100,30,2.4,1015.3,-9.5,0,NW,2.8,Changping
33817,2017,1,8,0,27,27,11,25,800,34,2.1,1015.2,-9.8,0,NW,3.2,Changping
33818,2017,1,8,1,18,19,9,34,800,26,1.5,1014.8,-10.7,0,WNW,4.4,Changping
33819,2017,1,8,2,23,23,8,22,700,38,1,1014.8,-10.2,0,NNW,2.6,Changping
33820,2017,1,8,3,27,27,8,17,700,42,0.8,1014.8,-10.7,0,NW,2.8,Changping
33821,2017,1,8,4,19,19,9,26,800,33,0.1,1014.7,-10.7,0,WNW,2,Changping
33822,2017,1,8,5,15,15,9,30,800,29,0.2,1014.4,-11.2,0,WNW,4,Changping
33823,2017,1,8,6,20,20,8,30,800,29,0.1,1014.3,-11,0,NW,2.8,Changping
33824,2017,1,8,7,23,23,10,34,900,26,-1.1,1014.8,-11,0,NNW,3,Changping
33825,2017,1,8,8,27,27,10,31,800,29,-1.4,1015.1,-11,0,NNW,1.5,Changping
33826,2017,1,8,9,22,22,13,28,800,35,-0.2,1015.2,-10.7,0,N,2.2,Changping
33827,2017,1,8,10,26,26,16,26,800,41,1.8,1014.7,-11,0,NNE,2.4,Changping
33828,2017,1,8,11,22,22,15,29,800,41,2.8,1014.2,-10.8,0,NNE,2.9,Changping
33829,2017,1,8,12,22,25,13,26,700,45,4.8,1012.8,-10.5,0,NW,5.3,Changping
33830,2017,1,8,13,18,59,8,24,500,47,5.8,1011.8,-10.9,0,WNW,5.5,Changping
33831,2017,1,8,14,25,29,8,25,500,49,6.1,1010.7,-10.6,0,WNW,5.5,Changping
33832,2017,1,8,15,17,34,7,27,500,48,6.2,1011,-11,0,WNW,4,Changping
33833,2017,1,8,16,19,32,9,26,600,51,5.8,1011.2,-10.9,0,WNW,5.1,Changping
33834,2017,1,8,17,21,30,11,37,700,43,5.1,1011.5,-11.1,0,WNW,4.8,Changping
33835,2017,1,8,18,24,33,12,41,800,40,4.4,1012.1,-12.1,0,NW,2.8,Changping
33836,2017,1,8,19,23,30,11,43,800,37,2.6,1013,-11.4,0,NNE,1.1,Changping
33837,2017,1,8,20,14,22,8,30,600,47,2.5,1013.6,-11.4,0,NNW,2,Changping
33838,2017,1,8,21,14,18,6,22,500,54,2.4,1014.2,-11.9,0,NNW,2.6,Changping
33839,2017,1,8,22,14,22,6,24,600,50,1.1,1015.1,-11.7,0,NW,2.1,Changping
33840,2017,1,8,23,15,25,5,17,500,55,1.2,1016.4,-12.3,0,NNW,3.6,Changping
33841,2017,1,9,0,12,34,3,15,500,52,0.7,1017.1,-12.4,0,NNW,3.7,Changping
33842,2017,1,9,1,6,23,4,12,100,42,0.2,1017.4,-12.8,0,NNW,2.8,Changping
33843,2017,1,9,2,9,32,18,12,400,23,-0.1,1018.1,-13.1,0,WNW,6.1,Changping
33844,2017,1,9,3,12,29,7,12,300,27,-0.9,1018.9,-13.5,0,WNW,4.9,Changping
33845,2017,1,9,4,11,29,4,9,200,55,-1.7,1019.1,-14.2,0,WNW,5.3,Changping
33846,2017,1,9,5,7,21,4,18,200,31,-1.9,1019.4,-14.4,0,WNW,4.9,Changping
33847,2017,1,9,6,7,19,4,16,400,43,-2.3,1019.5,-14.4,0,WNW,4.5,Changping
33848,2017,1,9,7,8,22,4,16,400,42,-2.4,1019.8,-14.8,0,NW,4.7,Changping
33849,2017,1,9,8,13,24,5,20,500,41,-2.425,1020,-14.8,0,NW,2.4,Changping
33850,2017,1,9,9,13,18,8,25,700,38,-2.475,1020,-14.8,0,NW,4.7,Changping
33851,2017,1,9,10,9,10,7,18,600,44,-0.825,1020,-14.6,0,NW,4.7,Changping
33852,2017,1,9,11,13,13,6,16,500,48,0.675,1019.25,-14.6,0,NW,3.6,Changping
33853,2017,1,9,12,10,10,5,17,400,50,2.075,1018.5,-14.3,0,NW,5.3,Changping
33854,2017,1,9,13,12,12,5,16,400,52,3.35,1016.5,-14.3,0,NW,4.4,Changping
33855,2017,1,9,14,14,16,7,18,400,53,4.7,1015.2,-14.4,0,SW,2.5,Changping
33856,2017,1,9,15,11,26,5,22,400,49,5.275,1014,-14.4,0,SW,1.8,Changping
33857,2017,1,9,16,21,41,7,37,600,40,4.8,1013.75,-13.1,0,SE,2.1,Changping
33858,2017,1,9,17,35,75,8,46,700,35,3.3,1013,-11.1,0,SE,1.2,Changping
33859,2017,1,9,18,44,81,10,60,100,22,1.9,1013.5,-11,0,SE,1.8,Changping
33860,2017,1,9,19,50,81,10,72,1100,9,0.8,1013,-11.5,0,SE,2,Changping
33861,2017,1,9,20,61,87,10,73,1400,5,-0.075,1013.75,-11.6,0,SE,2.4,Changping
33862,2017,1,9,21,60,92,8,69,1400,7,-0.7,1014,-11.3,0,NW,2.2,Changping
33863,2017,1,9,22,71,96,10,70,1500,6,-1.875,1014,-11.6,0,NW,1.9,Changping
33864,2017,1,9,23,66,84,9,71,1700,5,-2.275,1014.75,-11.3,0,SE,0.6,Changping
33865,2017,1,10,0,56,59,9,62,1300,9,-1.72,1016,-11.6,0,NW,1,Changping
33866,2017,1,10,1,20,34,9,26,700,41,-0.366666667,1017.333333,-14.7,0,NW,2.4,Changping
33867,2017,1,10,2,5,34,4,14,500,51,-0.875,1018.5,-16,0,NW,3.1,Changping
33868,2017,1,10,3,5,28,4,15,600,49,-2.04,1019.6,-16.7,0,NW,2.8,Changping
33869,2017,1,10,4,5,19,5,13,700,51,-3.325,1020,-16.6,0,NW,1.9,Changping
33870,2017,1,10,5,4,18,6,28,700,37,-3.633333333,1020,-16.8,0,NW,1.4,Changping
33871,2017,1,10,6,13,19,10,35,800,33,-4.52,1020,-16.7,0,NW,0.9,Changping
33872,2017,1,10,7,17,25,11,40,100,27,-4.657142857,1021,-16.6,0,NW,1,Changping
33873,2017,1,10,8,9,24,8,28,800,38,,,,,NW,3.3,Changping
33874,2017,1,10,9,16,41,11,39,1100,29,-3.7,1022,-17.1,0,NW,2.3,Changping
33875,2017,1,10,10,11,13,8,23,800,45,-0.9,1022,-18,0,NW,3.4,Changping
33876,2017,1,10,11,12,24,6,22,600,45,0.475,1022,-18.1,0,NW,5.7,Changping
33877,2017,1,10,12,6,30,5,22,500,46,1.425,1021.25,-18.4,0,NW,7.3,Changping
33878,2017,1,10,13,9,37,6,21,500,48,2.225,1020.25,-18.2,0,NW,6.3,Changping
33879,2017,1,10,14,7,51,6,21,500,48,2.85,1019.25,-18,0,NW,6.7,Changping
33880,2017,1,10,15,9,60,6,25,500,43,3.27,1019,-18.2,0,NW,5.5,Changping
33881,2017,1,10,16,6,36,,,500,2,3.45,1019,-18.1,0,NW,3.4,Changping
33882,2017,1,10,17,9,25,2,2,100,,2.616666667,1019,-19.4,0,NW,5.2,Changping
33883,2017,1,10,18,14,31,6,27,500,37,,,,,NW,1.2,Changping
33884,2017,1,10,19,15,22,9,32,700,40,0.35,1020,-19.2,0,NW,1.3,Changping
33885,2017,1,10,20,15,20,9,16,600,51,-0.675,1020,-19.3,0,NE,1.7,Changping
33886,2017,1,10,21,15,21,9,17,600,50,-1.05,1020,-19,0,,0.2,Changping
33887,2017,1,10,22,11,20,5,17,600,47,-2.475,1020,-18.4,0,NE,1.2,Changping
33888,2017,1,10,23,19,25,6,23,700,37,-3.5,1020,-17.9,0,NE,0.6,Changping
33889,2017,1,11,0,24,24,6,15,800,44,-3.9,1020,-17.5,0,NW,1.3,Changping
33890,2017,1,11,1,23,23,6,12,800,34,-4.225,1020,-17.1,0,,0.5,Changping
33891,2017,1,11,2,17,20,27,12,600,17,-4.625,1019.25,-16.8,0,NE,1.8,Changping
33892,2017,1,11,3,14,17,9,10,600,23,-5.34,1019,-16.2,0,NW,1.6,Changping
33893,2017,1,11,4,18,18,3,8,400,,-5.9,1018.5,-16,0,NW,1.5,Changping
33894,2017,1,11,5,17,21,5,25,700,19,-6.433333333,1018,-15.7,0,,1.4,Changping
33895,2017,1,11,6,15,25,7,24,900,28,-6.525,1017,-15.6,0,NE,0.9,Changping
33896,2017,1,11,7,15,38,10,46,100,14,-6.525,1017,-15.7,0,NW,1.2,Changping
33897,2017,1,11,8,30,62,11,67,1700,2,-7.15,1017,-15.5,0,NW,0.7,Changping
33898,2017,1,11,9,40,76,11,65,2400,3,-7.05,1017.25,-15.1,0,NW,0.6,Changping
33899,2017,1,11,10,57,111,27,74,3100,3,-3.625,1018,-14.2,0,SW,0.8,Changping
33900,2017,1,11,11,93,145,45,95,3600,3,-0.225,1017,-14.1,0,SW,0.8,Changping
33901,2017,1,11,12,76,88,36,85,2400,5,2.4,1016,-13.7,0,SW,1.1,Changping
33902,2017,1,11,13,36,48,23,55,1000,34,5.65,1014.5,-14.9,0,NW,6.5,Changping
33903,2017,1,11,14,28,56,18,42,600,45,6.44,1013.6,-15.3,0,NW,7.3,Changping
33904,2017,1,11,15,37,63,22,46,600,41,7.025,1013,-15.1,0,NW,4.5,Changping
33905,2017,1,11,16,24,71,22,36,500,36,7.1,1013,-15,0,NW,5.2,Changping
33906,2017,1,11,17,29,57,21,56,700,37,6.4,1013,-15.6,0,NW,2.1,Changping
33907,2017,1,11,18,67,62,37,84,1300,19,4.75,1013,-15.6,0,NW,1.5,Changping
33908,2017,1,11,19,47,62,32,85,1400,16,3.075,1013.5,-15.3,0,N,1.1,Changping
33909,2017,1,11,20,43,55,32,71,1200,15,1.6,1014,-15.1,0,NW,1.1,Changping
33910,2017,1,11,21,47,57,36,81,1500,9,0.4,1014,-14.8,0,NE,1.3,Changping
33911,2017,1,11,22,24,28,15,33,800,45,0.825,1015,-15.1,0,NW,1.3,Changping
33912,2017,1,11,23,18,26,15,27,600,58,0.375,1015,-15,0,NW,1.4,Changping
33913,2017,1,12,0,20,29,6,37,600,40,-1.04,1015,-14.7,0,NW,1.8,Changping
33914,2017,1,12,1,34,41,8,39,800,42,-2.4,1014.333333,-14.3,0,NW,2.3,Changping
33915,2017,1,12,2,29,34,15,39,800,39,-2.6,1014,-14.1,0,NW,1.4,Changping
33916,2017,1,12,3,28,31,10,44,700,34,-2.4,1014,-13.7,0,NE,0.8,Changping
33917,2017,1,12,4,24,28,11,43,700,21,-3.04,1014,-13.4,0,NW,1,Changping
33918,2017,1,12,5,22,23,10,46,800,31,-2.866666667,1014,-13.3,0,NW,2.4,Changping
33919,2017,1,12,6,33,40,11,71,800,25,-0.3,1013,-13.6,0,NW,2.6,Changping
33920,2017,1,12,7,33,45,18,54,1000,37,-0.4,1013,-13.9,0,NW,3.6,Changping
33921,2017,1,12,8,31,60,18,59,1000,29,-1.3,1014,-13.7,0,NW,3.9,Changping
33922,2017,1,12,9,33,58,19,41,800,41,1.24,1014,-14,0,NW,7.1,Changping
33923,2017,1,12,10,24,50,7,38,700,44,2.675,1014,-14.3,0,NW,5.9,Changping
33924,2017,1,12,11,20,39,18,35,500,50,3.575,1013.5,-14.2,0,NW,5.9,Changping
33925,2017,1,12,12,21,36,8,24,500,51,4.375,1012.25,-14.1,0,NW,6.2,Changping
33926,2017,1,12,13,19,38,8,22,500,51,5.325,1011,-14.2,0,NW,5.4,Changping
33927,2017,1,12,14,18,34,10,21,500,51,6.075,1009.5,-14.2,0,NW,5,Changping
33928,2017,1,12,15,27,61,12,25,500,51,6.5,1009,-14.2,0,NW,4.4,Changping
33929,2017,1,12,16,36,66,24,44,800,43,6.2,1008.333333,-13.8,0,SW,4.5,Changping
33930,2017,1,12,17,35,69,24,42,800,34,5.7,1008,-13.5,0,SW,1.6,Changping
33931,2017,1,12,18,55,93,34,75,1200,25,4.25,1008,-13.4,0,NW,1.1,Changping
33932,2017,1,12,19,50,63,19,63,1200,51,3.125,1008.75,-13.4,0,NW,2.8,Changping
33933,2017,1,12,20,24,48,15,56,700,51,4.15,1009,-13.1,0,NW,4,Changping
33934,2017,1,12,21,8,39,5,26,400,51,4.075,1010,-14.6,0,NW,4.5,Changping
33935,2017,1,12,22,12,33,4,15,400,61,3.25,1010.75,-14.9,0,NW,3.5,Changping
33936,2017,1,12,23,12,26,4,15,400,61,2.45,1011,-15.2,0,NW,1.2,Changping
33937,2017,1,13,0,10,18,4,11,500,61,0.725,1012,-15,0,NW,1.4,Changping
33938,2017,1,13,1,17,35,9,5,700,57,-0.26,1012.2,-16.2,0,NE,1.8,Changping
33939,2017,1,13,2,16,13,26,2,200,38,-1.266666667,1013,-16.9,0,NE,2,Changping
33940,2017,1,13,3,9,12,6,7,300,61,-1.6,1013.6,-18,0,NW,3.3,Changping
33941,2017,1,13,4,6,12,3,6,200,61,-1.75,1014,-18.3,0,NW,1.2,Changping
33942,2017,1,13,5,7,16,4,14,300,61,-2.866666667,1014,-17.9,0,NW,2,Changping
33943,2017,1,13,6,10,23,8,26,600,61,-3.4,1014.75,-17.9,0,NW,2.1,Changping
33944,2017,1,13,7,14,33,12,38,800,61,-3.55,1015,-17.9,0,NW,1.7,Changping
33945,2017,1,13,8,9,34,10,28,700,61,-4.2,1016,-17.8,0,NW,2.7,Changping
33946,2017,1,13,9,13,39,8,23,600,61,-3.375,1016.75,-18,0,NW,1.5,Changping
33947,2017,1,13,10,10,23,11,23,600,61,-1.85,1017.25,-18.1,0,NW,3.9,Changping
33948,2017,1,13,11,10,28,11,24,600,61,-0.625,1018,-18.5,0,NW,4.6,Changping
33949,2017,1,13,12,10,39,9,24,600,61,0.24,1017.8,-18.7,0,NW,6.3,Changping
33950,2017,1,13,13,14,71,9,22,500,61,0.9,1017,-18.7,0,NW,5.4,Changping
33951,2017,1,13,14,8,51,10,21,500,61,1.55,1016.75,-19.6,0,NW,5.4,Changping
33952,2017,1,13,15,15,52,9,22,500,61,2.2,1016,-20.6,0,NW,6.4,Changping
33953,2017,1,13,16,9,38,8,25,600,61,2.5,1017,-21.9,0,NW,3.5,Changping
33954,2017,1,13,17,12,44,12,40,700,61,2.075,1017,-22.7,0,NW,3.4,Changping
33955,2017,1,13,18,12,79,11,45,800,61,0.3,1017.8,-23.2,0,NW,1.4,Changping
33956,2017,1,13,19,21,50,18,66,1000,21,-0.733333333,1018.333333,-22.2,0,NW,3,Changping
33957,2017,1,13,20,31,47,22,61,900,25,-1.375,1019,-21.9,0,NW,3,Changping
33958,2017,1,13,21,25,36,16,62,900,21,-2.25,1019.5,-21.5,0,NW,4.3,Changping
33959,2017,1,13,22,15,26,21,51,900,25,-2.825,1020,-21.4,0,NW,1.1,Changping
33960,2017,1,13,23,28,23,11,39,900,43,-3.65,1020.75,-21.5,0,NW,1.8,Changping
33961,2017,1,14,0,22,31,21,29,900,43,-4.175,1021,-21.4,0,NE,1.5,Changping
33962,2017,1,14,1,13,28,20,27,800,50,-4.55,1021,-21.9,0,NE,1,Changping
33963,2017,1,14,2,15,31,10,20,800,59,-4.76,1021.4,-22.3,0,NE,1.3,Changping
33964,2017,1,14,3,16,13,13,30,900,55,-5.225,1022,-21.9,0,NW,2.1,Changping
33965,2017,1,14,4,15,21,23,32,800,45,-4.8,1022,-22.4,0,NE,4.5,Changping
33966,2017,1,14,5,25,25,18,26,800,60,-4,1022,-23.2,0,NE,2.5,Changping
33967,2017,1,14,6,11,23,19,25,900,40,-4.1,1022,-23.2,0,NE,6.2,Changping
33968,2017,1,14,7,19,27,23,32,800,41,-4.45,1022,-23.4,0,NE,3.3,Changping
33969,2017,1,14,8,19,38,23,37,900,43,-5.3,1023,-22.8,0,N,2.9,Changping
33970,2017,1,14,9,18,33,18,30,900,51,-4.94,1024,-22.4,0,NW,2.5,Changping
33971,2017,1,14,10,18,37,21,32,900,48,-2.4,1024,-22.4,0,NE,2.3,Changping
33972,2017,1,14,11,17,17,25,32,800,47,-1.025,1024.25,-22.9,0,NW,1.7,Changping
33973,2017,1,14,12,14,23,10,28,600,51,0.92,1023.6,-23.2,0,NE,1.3,Changping
33974,2017,1,14,13,11,28,17,21,600,55,1.85,1023,-22.1,0,SE,2,Changping
33975,2017,1,14,14,26,22,16,28,500,46,1.95,1022,-22,0,SE,2.3,Changping
33976,2017,1,14,15,27,24,14,24,500,54,2.325,1022,-22.5,0,SE,1.7,Changping
33977,2017,1,14,16,13,34,19,26,500,50,2.55,1023,-23,0,SE,3.1,Changping
33978,2017,1,14,17,15,36,7,35,500,49,1.833333333,1023,-23.2,0,SE,1,Changping
33979,2017,1,14,18,18,45,19,46,600,31,0.9,1023.25,-23.9,0,SE,1.2,Changping
33980,2017,1,14,19,43,86,30,75,1000,16,0.2,1024,-21.9,0,SE,1.4,Changping
33981,2017,1,14,20,48,86,33,72,1500,8,-0.75,1024.75,-21.3,0,E,2,Changping
33982,2017,1,14,21,48,76,28,85,1700,12,-1.3,1025,-20,0,NE,1.3,Changping
33983,2017,1,14,22,57,111,32,86,2000,1,-1.625,1026,-18.2,0,SE,3.3,Changping
33984,2017,1,14,23,56,96,10,80,1500,12,-2.2,1026.5,-11.2,0,SE,2.5,Changping
33985,2017,1,15,0,54,102,20,77,1700,1,-2.55,1027,-10.4,0,SE,2.1,Changping
33986,2017,1,15,1,54,100,17,67,1800,6,-2.95,1027,-9.7,0,SE,2.2,Changping
33987,2017,1,15,2,53,82,43,34,1100,9,-3.15,1027,-9,0,SE,2.4,Changping
33988,2017,1,15,3,48,80,17,37,900,12,-3.3,1027,-8.4,0,SE,2.5,Changping
33989,2017,1,15,4,44,61,10,34,400,50,-3.625,1027,-8.3,0,SE,2.9,Changping
33990,2017,1,15,5,46,54,10,57,700,12,-3.55,1026.5,-8.5,0,SE,2.8,Changping
33991,2017,1,15,6,45,64,18,72,1100,6,-3.7,1026,-8.3,0,SE,2,Changping
33992,2017,1,15,7,51,74,12,61,1200,9,-3.8,1026,-8.3,0,SE,2.4,Changping
33993,2017,1,15,8,52,75,11,70,1300,1,-3.9,1025.5,-8,0,SE,2.4,Changping
33994,2017,1,15,9,50,72,7,64,1300,7,-3.95,1025,-7.7,0,SE,2.3,Changping
33995,2017,1,15,10,55,83,16,69,1300,8,-3.75,1025.25,-7.7,0,SE,2.4,Changping
33996,2017,1,15,11,59,71,15,66,1400,14,-3.5,1025,-7.5,0,SE,1.9,Changping
33997,2017,1,15,12,63,75,22,60,1300,13,-3.1,1024,-7.4,0,SE,2.1,Changping
33998,2017,1,15,13,70,74,21,57,1200,10,-2.9,1022.75,-7.9,0,SE,1.5,Changping
33999,2017,1,15,14,69,86,11,57,1000,19,-2.72,1021.6,-8.4,0,SE,1.4,Changping
34000,2017,1,15,15,80,89,17,51,900,27,-2.266666667,1021,-8.9,0,SW,0.9,Changping
34001,2017,1,15,16,80,106,18,56,900,29,-2.26,1021,-9.5,0,,0.1,Changping
34002,2017,1,15,17,91,104,9,52,900,25,-2.3,1021,-9.5,0,NW,0.8,Changping
34003,2017,1,15,18,94,107,17,49,1000,27,-2.34,1021,-9.7,0,NW,0.9,Changping
34004,2017,1,15,19,99,113,9,61,1000,23,-2.4,1021,-9.8,0,NW,1.3,Changping
34005,2017,1,15,20,106,110,12,71,1400,8,-2.625,1021.75,-9.4,0,NE,1.2,Changping
34006,2017,1,15,21,93,91,7,60,1300,3,-2.55,1022,-9.4,0,NE,1,Changping
34007,2017,1,15,22,103,94,15,73,1400,1,-2.575,1022,-9.4,0,NW,0.7,Changping
34008,2017,1,15,23,99,95,12,65,1300,13,-2.65,1022,-8.6,0,NW,0.9,Changping
34009,2017,1,16,0,96,107,13,66,1500,3,-2.825,1022,-9.3,0,NW,0.6,Changping
34010,2017,1,16,1,109,127,11,67,1900,1,-2.9,1022,-8.3,0,NW,0.8,Changping
34011,2017,1,16,2,118,131,22,74,2000,12,-2.8,1022,-8.2,0,,0.5,Changping
34012,2017,1,16,3,114,113,11,70,1800,6,-2.8,1022,-8.3,0,NW,1,Changping
34013,2017,1,16,4,112,112,15,68,1700,9,-2.666666667,1022,-8.5,0,NE,1.2,Changping
34014,2017,1,16,5,97,109,14,68,1600,1,-2.8,1021.2,-8.4,0,NW,1.4,Changping
34015,2017,1,16,6,104,108,18,67,1800,1,-2.925,1022,-8.4,0,NE,1,Changping
34016,2017,1,16,7,83,83,22,63,1300,12,-2.8,1022,-8.3,0,SE,1.9,Changping
34017,2017,1,16,8,85,89,19,66,1300,12,-2.825,1022.75,-8.4,0,SE,2.2,Changping
34018,2017,1,16,9,88,94,21,54,1300,10,-2.8,1023.25,-8.2,0,SE,1.1,Changping
34019,2017,1,16,10,84,88,15,46,1100,18,-2.775,1024,-8.2,0,SE,1.5,Changping
34020,2017,1,16,11,90,90,14,46,1100,23,-2.84,1024,-6.6,0,SE,1.5,Changping
34021,2017,1,16,12,92,92,17,42,1200,20,-2.7,1023.75,-6.6,0,SE,0.8,Changping
34022,2017,1,16,13,98,98,26,48,1200,22,-2.1,1022.666667,-6.6,0,NE,1,Changping
34023,2017,1,16,14,89,89,24,60,1300,15,-1.74,1022,-6.8,0,NW,0.7,Changping
34024,2017,1,16,15,101,126,25,72,1500,7,-1.4,1022,-7.1,0,SW,1.3,Changping
34025,2017,1,16,16,109,134,10,77,1500,12,-1.5,1022,-7,0,SE,1.1,Changping
34026,2017,1,16,17,119,119,9,77,1400,11,-1.55,1022,-6.7,0,NW,1.1,Changping
34027,2017,1,16,18,118,118,13,69,1300,6,-1.675,1022,-6.9,0,NW,1,Changping
34028,2017,1,16,19,105,118,17,80,1300,12,-1.7,1023,-6.8,0,,0.4,Changping
34029,2017,1,16,20,117,114,8,77,1400,1,-1.95,1023,-6.9,0,NE,1.1,Changping
34030,2017,1,16,21,123,123,14,83,1600,6,-1.95,1023,-6.7,0,NW,1.6,Changping
34031,2017,1,16,22,125,125,16,78,1600,12,-2.2,1023,-6.8,0,NW,1,Changping
34032,2017,1,16,23,137,137,20,76,2100,1,-2.375,1023,-6.7,0,NW,1.1,Changping
34033,2017,1,17,0,127,127,22,76,1600,9,-2.2,1023,-6.7,0,NW,1.4,Changping
34034,2017,1,17,1,146,156,19,68,2400,9,-2.233333333,1022.666667,-6.6,0,,0.5,Changping
34035,2017,1,17,2,140,140,44,46,1600,12,-2.24,1022,-6.6,0,NW,1.1,Changping
34036,2017,1,17,3,128,128,21,36,1300,12,-2.325,1022,-6.6,0,NW,1,Changping
34037,2017,1,17,4,123,123,14,35,700,13,-2.1,1021,-6.7,0,SW,0.7,Changping
34038,2017,1,17,5,142,149,7,76,2100,1,-2.3,1021,-6.7,0,NW,0.6,Changping
34039,2017,1,17,6,129,129,19,68,2300,9,-2.34,1021,-6.6,0,NW,1.5,Changping
34040,2017,1,17,7,134,156,21,79,2600,12,-2.366666667,1021,-6.6,0,NW,0.9,Changping
34041,2017,1,17,8,141,155,20,73,2800,9,-2.4,1021,-6.5,0,NW,0.9,Changping
34042,2017,1,17,9,150,150,16,73,2800,1,-2.175,1021.5,-6.6,0,NW,1.8,Changping
34043,2017,1,17,10,151,163,31,82,2700,2,-1.85,1022,-7,0,NE,1.4,Changping
34044,2017,1,17,11,131,131,28,60,1600,148,-0.7,1022,-8.9,0,NW,2,Changping
34045,2017,1,17,12,117,117,26,56,1400,17,0.066666667,1021.333333,-9.6,0,NW,2,Changping
34046,2017,1,17,13,121,130,32,49,1500,27,1.42,1020.2,-9.6,0,SW,1.6,Changping
34047,2017,1,17,14,132,132,28,67,1500,23,2.325,1019,-9.7,0,SW,1.7,Changping
34048,2017,1,17,15,7,16,3,48,1200,17,2.875,1019,-10,0,SW,2,Changping
34049,2017,1,17,16,92,135,11,14,,141,2.9,1019,-9.9,0,SW,3,Changping
34050,2017,1,17,17,127,122,15,2,400,141,2,1019,-9.4,0,SE,1.5,Changping
34051,2017,1,17,18,146,146,17,91,1500,10,1.34,1019.6,-8.5,0,SE,1.8,Changping
34052,2017,1,17,19,164,178,16,98,1800,6,0.533333333,1020.333333,-8.5,0,SE,1.4,Changping
34053,2017,1,17,20,171,171,17,98,2000,12,-1.125,1021.5,-9.2,0,NE,1.9,Changping
34054,2017,1,17,21,100,100,19,63,1000,17,-1.225,1022.5,-11.5,0,NE,2.2,Changping
34055,2017,1,17,22,29,37,17,33,200,54,-0.925,1023.25,-15.5,0,NE,2.3,Changping
34056,2017,1,17,23,14,38,10,23,100,52,-1.325,1024,-16.8,0,NE,1.8,Changping
34057,2017,1,18,0,29,22,14,31,200,43,-2.12,1025,-17.4,0,NE,2.6,Changping
34058,2017,1,18,1,24,25,7,32,200,48,-2.7,1025,-17.3,0,NE,2.3,Changping
34059,2017,1,18,2,15,33,12,28,200,50,-3.1,1025,-17,0,NE,1.3,Changping
34060,2017,1,18,3,16,26,15,22,200,45,-3.26,1025.6,-16.9,0,NE,1.7,Changping
34061,2017,1,18,4,18,18,20,32,,37,-3.025,1025,-17.2,0,NE,1.9,Changping
34062,2017,1,18,5,19,15,19,34,300,42,-3.566666667,1025,-17.1,0,NW,2.1,Changping
